round,average weight differences,train losses,test losses,test accuracies,average AUCs,Kappas
1,0,0.816988151598838,0.5120484356401832,0.005456749999999999,0.02525375,0.0005074999999999996
2,0,0.6823453439016594,0.5294953482052323,0.005515499999999999,0.02528638888888889,0.0005727777777777777
3,0,0.5732047315163072,0.5480499980328188,0.0057965000000000004,0.0254425,0.0008849999999999998
4,0,0.5224344806501758,0.8856597849290081,0.0055805,0.025322500000000005,0.000645
5,0,0.4754175354966427,0.6610147564692102,0.006027249999999999,0.02557069444444444,0.0011413888888888888
6,0,0.438233399368546,1.6267719035657346,0.0057945,0.02544138888888888,0.0008827777777777777
7,0,0.3996120198505232,1.3134023475039536,0.0055015,0.025278611111111106,0.0005572222222222222
8,0,0.383185814282857,11.003629944343475,0.005089500000000001,0.025049722222222227,9.944444444444443e-05
9,0,0.35905209431421825,0.5398711783680946,0.0063012499999999996,0.025722916666666668,0.0014458333333333333
10,0,0.35551645654471936,1.2980041762825791,0.005978,0.025543333333333328,0.0010866666666666668
11,0,0.3270448063738004,0.9332287622485191,0.005967,0.02553722222222222,0.0010744444444444447
12,0,0.3292332964360103,4.8893086630447655,0.005451750000000001,0.025250972222222216,0.0005019444444444445
13,0,0.30928589987696614,4.923017623139794,0.005301750000000001,0.02516763888888889,0.00033527777777777766
14,0,0.30927880439446015,1.287406174358289,0.005970250000000001,0.02553902777777778,0.0010780555555555556
15,0,0.30774955782195323,1.5910326268186996,0.005739500000000001,0.025410833333333327,0.0008216666666666669
16,0,0.29932000259832425,1.0938505588974925,0.0057245,0.025402500000000005,0.0008049999999999998
17,0,0.2905692640190973,1.2910661348150034,0.0058815000000000004,0.025489722222222223,0.0009794444444444447
18,0,0.29676700683680246,5.674058492897423,0.005246000000000001,0.02513666666666667,0.00027333333333333344
19,0,0.3020356473159628,4.449508321839533,0.0055525,0.02530694444444445,0.0006138888888888888
20,0,0.26801598193541576,7.250372601295732,0.005537250000000001,0.025298472222222222,0.0005969444444444442
21,0,0.2650317063653419,1.0139226165584698,0.006048500000000001,0.025582499999999998,0.0011649999999999998
22,0,0.24899279070351618,1.4483650813930353,0.0062415,0.02568972222222222,0.0013794444444444446
23,0,0.26033345634857685,3.1442968761389425,0.005415250000000001,0.02523069444444444,0.00046138888888888846
24,0,0.2603706599971338,10.350298073003247,0.005003750000000001,0.025002083333333334,4.166666666666643e-06
25,0,0.24943879429451768,3.1012177430330565,0.005473250000000001,0.02526291666666667,0.0005258333333333332
26,0,0.2394107222189632,1.301668774109737,0.00598275,0.025545972222222213,0.0010919444444444444
27,0,0.25227828380566647,3.0851072453845085,0.005184000000000001,0.02510222222222222,0.00020444444444444454
28,0,0.2396632521916545,1.4625524889435735,0.005568000000000001,0.025315555555555556,0.0006311111111111113
29,0,0.2098226539142743,1.9513883256190898,0.0059605,0.025533611111111115,0.0010672222222222222
30,0,0.22652064814664116,1.9464851357868518,0.006398499999999999,0.025776944444444443,0.001553888888888889
31,0,0.2087994063431907,1.641845851289998,0.0060885,0.025604722222222227,0.0012094444444444442
32,0,0.21292564089328883,3.4712209282141586,0.005738,0.025409999999999995,0.0008200000000000001
33,0,0.2115713927121105,1.0884443919028448,0.006125500000000001,0.02562527777777777,0.0012505555555555555
34,0,0.21573521898898984,1.7271543731279428,0.006273749999999999,0.02570763888888889,0.001415277777777778
35,0,0.19058059060546653,1.0549852666505584,0.006206499999999999,0.025670277777777778,0.0013405555555555551
36,0,0.2067271045712769,1.548479996061629,0.0062829999999999995,0.025712777777777772,0.0014255555555555558
37,0,0.205791357396869,1.8081567315197298,0.0065165,0.025842499999999997,0.001685
38,0,0.1881434061741311,1.6801718709043634,0.00608225,0.025601250000000002,0.0012025000000000002
39,0,0.20587906274028503,1.5659729870451482,0.006491499999999999,0.025828611111111115,0.0016572222222222218
40,0,0.18184590020958788,1.4623209576811758,0.00615825,0.025643472222222224,0.0012869444444444443
41,0,0.19023867958116533,2.047415685680262,0.00594825,0.025526805555555566,0.001053611111111111
42,0,0.20517056983625664,2.442149907988348,0.00629575,0.025719861111111113,0.0014397222222222222
43,0,0.19680105261738756,1.6966527704714214,0.00652475,0.025847083333333333,0.0016941666666666667
44,0,0.20295596615876277,1.9045668863528853,0.006508749999999999,0.02583819444444444,0.0016763888888888887
45,0,0.19650424699811267,1.9399160205292856,0.006137750000000001,0.025632083333333333,0.0012641666666666665
46,0,0.19876290170493305,1.2082843756561823,0.0062345000000000005,0.02568583333333333,0.0013716666666666669
47,0,0.18192088959115787,2.1147785649747606,0.0059377499999999995,0.025520972222222223,0.0010419444444444443
48,0,0.1967933673195766,1.3635729947781106,0.006416249999999998,0.02578680555555556,0.0015736111111111111
49,0,0.19322993101782776,1.2170180886604225,0.006226499999999999,0.025681388888888886,0.0013627777777777776
50,0,0.18543155977412604,1.0068355993898048,0.006280999999999999,0.02571166666666666,0.0014233333333333333
51,0,0.17210461377464162,1.3273615781554753,0.006382750000000001,0.025768194444444448,0.0015363888888888888
52,0,0.17997904390179245,6.50271410809201,0.005651499999999999,0.025361944444444444,0.0007238888888888889
53,0,0.18164534397606624,0.70502985178665,0.006692250000000001,0.025940138888888888,0.0018802777777777776
54,0,0.18112198306164284,0.7911509052507438,0.0071614999999999995,0.026200833333333333,0.002401666666666666
55,0,0.16887081891771596,0.8687058058020416,0.00707925,0.02615513888888889,0.002310277777777778
56,0,0.18165933943569323,1.5788913876387725,0.006306250000000001,0.025725694444444454,0.0014513888888888888
57,0,0.1759424310278255,0.9091599280572241,0.006819500000000001,0.026010833333333327,0.002021666666666667
58,0,0.1700664035186346,1.4320563449677388,0.006878,0.026043333333333328,0.0020866666666666664
59,0,0.17013738247720175,1.3814465202609445,0.006252750000000001,0.025695972222222224,0.0013919444444444446
60,0,0.16049259710103164,1.115499895066972,0.00678,0.025988888888888888,0.001977777777777779
61,0,0.18239146307610282,1.483274703242217,0.006250500000000001,0.025694722222222226,0.001389444444444444
62,0,0.1549991169397417,1.203748870222432,0.006913749999999999,0.026063194444444448,0.0021263888888888886
63,0,0.1765053509718382,1.3737918243951097,0.006561249999999999,0.025867361111111115,0.0017347222222222221
64,0,0.1620100015702337,2.120568480343576,0.006729749999999998,0.025960972222222222,0.0019219444444444449
65,0,0.16716491720379414,1.1001842256488314,0.006815249999999999,0.026008472222222218,0.0020169444444444445
66,0,0.16314667504642055,1.4054974602438084,0.0064385,0.02579916666666666,0.0015983333333333336
67,0,0.1537882328043179,0.4798735935938586,0.006830499999999999,0.026016944444444447,0.0020338888888888885
68,0,0.15709841992091605,0.6159320145845413,0.007186500000000001,0.02621472222222222,0.0024294444444444437
69,0,0.14580636859912738,0.9168328953928249,0.0070845000000000005,0.026158055555555552,0.0023161111111111117
70,0,0.14618220116273006,4.054658478832549,0.00690625,0.02605902777777778,0.0021180555555555553
71,0,0.14826706601645853,0.5948332703265415,0.007413749999999999,0.026340972222222224,0.0026819444444444443
72,0,0.1411235696737276,1.2331645696026503,0.007254500000000001,0.0262525,0.002505
73,0,0.16491273615653884,2.2536222049840697,0.006416999999999999,0.025787222222222222,0.0015744444444444439
74,0,0.14499002770832525,0.7585776349807238,0.007596749999999999,0.02644263888888888,0.0028852777777777774
75,0,0.1531584136216661,2.1146164428314584,0.006652500000000001,0.02591805555555556,0.0018361111111111108
76,0,0.16336671590647164,1.4872248272417454,0.00645275,0.025807083333333335,0.001614166666666666
77,0,0.13132917921629633,0.816304192520251,0.0074987499999999985,0.026388194444444436,0.002776388888888888
78,0,0.13513272552949637,1.1808453405434922,0.007344500000000001,0.0263025,0.002605
79,0,0.1464704679581537,0.8277943890603485,0.007333750000000002,0.02629652777777778,0.002593055555555556
80,0,0.16208090768107655,0.5384777595397013,0.006842000000000001,0.026023333333333325,0.0020466666666666667
81,0,0.16102024721216185,1.3900713480240223,0.006906000000000001,0.02605888888888889,0.002117777777777778
82,0,0.15500199807516035,1.3545550181455672,0.006192750000000001,0.025662638888888888,0.001325277777777778
83,0,0.14993294692924064,1.191865698345907,0.005886000000000001,0.02549222222222222,0.0009844444444444445
84,0,0.1482405084909151,0.5156535452870047,0.006850750000000001,0.02602819444444445,0.0020563888888888884
85,0,0.13155031123684421,1.0169479406031834,0.007506250000000001,0.026392361111111106,0.002784722222222222
86,0,0.16072615711196342,0.2975864083068386,0.007296749999999999,0.02627597222222222,0.002551944444444445
87,0,0.15062343241581763,0.3267180680659167,0.0072992499999999984,0.02627736111111111,0.002554722222222222
88,0,0.13886751239465506,1.04195201524124,0.007186749999999999,0.02621486111111111,0.0024297222222222224
89,0,0.14589068282154585,0.5236652680111538,0.006809499999999999,0.026005277777777773,0.002010555555555555
90,0,0.13795763921513574,0.8492366517539237,0.007115999999999999,0.026175555555555553,0.002351111111111111
91,0,0.15369895445535808,1.5870369776267155,0.0065055,0.025836388888888884,0.0016727777777777778
92,0,0.13899517701414882,1.414705840322622,0.006924499999999998,0.026069166666666664,0.0021383333333333337
93,0,0.13372222100585532,0.5800317825367498,0.0074635000000000005,0.026368611111111117,0.0027372222222222225
94,0,0.1598501466782818,1.124146937663388,0.0067719999999999985,0.02598444444444445,0.001968888888888889
95,0,0.1374112300558445,0.5784165924559732,0.006839750000000001,0.026022083333333335,0.0020441666666666655
96,0,0.14574775611249607,0.4786876264765004,0.00690625,0.026059027777777778,0.0021180555555555558
97,0,0.15147908358084167,1.4683865339285251,0.006883749999999998,0.026046527777777773,0.0020930555555555555
98,0,0.1499953642410619,0.5203104477855052,0.007316250000000001,0.02628680555555555,0.0025736111111111107
99,0,0.12804740424785815,0.7229150388461011,0.007271750000000002,0.026262083333333342,0.0025241666666666663
100,0,0.14156141848564222,0.746056372861194,0.006666999999999998,0.02592611111111111,0.0018522222222222221
